"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6743","RT @SaysSheToday: @GovChristie asking about who is going to prosecute Hillary? Did he just reference a mirror? Unbelievably laughable #CNND…",FALSE,0,NA,2015-09-17 02:08:56,FALSE,NA,"644332175421124608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cherokeesher2",10,TRUE,FALSE,NA,NA
"6744","Well @GovChristie just Tee'd up the Civil Liberties debate.  Have at it.  #GOPDebate #CNNDebate",FALSE,0,NA,2015-09-17 02:08:55,FALSE,NA,"644332172585902084",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LazySaintDaniel",0,FALSE,FALSE,NA,NA
"6745","@GovChristie you forget Bush was in charge during 911. Yup felt safe.",FALSE,0,"GovChristie",2015-09-17 02:08:55,FALSE,NA,"644332172023857152","90484508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonCasey26",0,FALSE,FALSE,NA,NA
"6746","Yep. @GovChristie just took @RealBenCarson to the rhetorical woodshack over 9/11. Purely emotional appeal, but effective. #TCCUS #GOPDebate",FALSE,0,NA,2015-09-17 02:08:55,FALSE,NA,"644332171285630976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","D_Giffin",1,FALSE,FALSE,NA,NA
"6747","Yeah, @GovChristie--you keep repeating this lie. What's up with that? https://t.co/BM2dgCjA8p",FALSE,0,NA,2015-09-17 02:08:54,FALSE,NA,"644332168701943808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SophieInCT",1,FALSE,FALSE,NA,NA
"6748","@GovChristie Boo Hoo I don't feel safe! #CNNDebate #GOPDebate",FALSE,0,"GovChristie",2015-09-17 02:08:54,FALSE,NA,"644332168232042496","90484508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mountmusic",0,FALSE,FALSE,NA,NA
"6749","RT @foolsinthehalls: Hey @GovChristie, State Dept hack the 'worst ever' http://t.co/SCHJevNTiL
@HillaryClinton's server wasn't hacked Which…",FALSE,0,NA,2015-09-17 02:08:53,FALSE,NA,"644332164566286336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimberlealockwo",16,TRUE,FALSE,NA,NA
"6750","@GovChristie #obama got #binladen &amp; no major attacks #safer",FALSE,0,"GovChristie",2015-09-17 02:08:53,FALSE,NA,"644332163442216960","90484508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","njm4250",0,FALSE,FALSE,NA,NA
"6751","RT @om2912: @KrisAnneHall @GovChristie he knows he has to change the subject",FALSE,0,NA,2015-09-17 02:08:53,FALSE,NA,"644332162192379904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debchu222",3,TRUE,FALSE,NA,NA
"6752","RT @AccuracyInMedia: ""America was safe for 7 years and Barack Obama has taken that away from us!"" @GovChristie #GOPDebate",FALSE,0,NA,2015-09-17 02:08:52,FALSE,NA,"644332160648876032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StupidCompanies",9,TRUE,FALSE,NA,NA
"6753","""Intervene before the crime happens""? No thanks @GovChristie.",FALSE,1,NA,2015-09-17 02:08:51,FALSE,NA,"644332155984674816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TaylorMVLR",0,FALSE,FALSE,NA,NA
"6754","RT @peppersandeggs: Nice. @GovChristie is telling the lie again. He was not appointed by Bush on 9/10/01. #GOPDebate #CNNDebate",FALSE,0,NA,2015-09-17 02:08:51,FALSE,NA,"644332154793668609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LuWho2You",3,TRUE,FALSE,NA,NA
